0.048611112,0.4303118,0.0,1,rectangleH
0.1388889,0.4303118,0.0,2,rectangleH
0.22916666,0.4303118,0.0,3,rectangleH
0.31944445,0.4303118,0.0,4,rectangleH
0.40972224,0.4303118,0.0,4,rectangleH
0.5,0.4303118,0.0,4,rectangleH
0.5902778,0.4303118,0.0,4,rectangleH
0.6805555,0.4303118,0.0,4,rectangleH
0.7708333,0.4303118,0.0,3,rectangleH
0.86111116,0.4303118,0.0,2,rectangleH
0.95138884,0.4303118,0.0,1,rectangleH
0.048611112,0.5528113,0.0,2,rectangleH
0.31944445,0.5528113,0.0,1,rectangleH
0.5,0.5528113,0.0,1,rectangleH
0.6805555,0.5528113,0.0,1,rectangleH
0.95138884,0.5528113,0.0,2,rectangleH
0.09375,0.58343637,0.0,3,rectangleH
0.27430555,0.58343637,0.0,2,rectangleH
0.36458334,0.58343637,0.0,2,rectangleH
0.4548611,0.58343637,0.0,2,rectangleH
0.5451389,0.58343637,0.0,2,rectangleH
0.6354167,0.58343637,0.0,2,rectangleH
0.7256944,0.58343637,0.0,2,rectangleH
0.90625006,0.58343637,0.0,3,rectangleH
0.048611112,0.61406136,0.0,2,rectangleH
0.22916666,0.61406136,0.0,3,rectangleH
0.40972224,0.61406136,0.0,3,rectangleH
0.5902778,0.61406136,0.0,3,rectangleH
0.7708333,0.61406136,0.0,3,rectangleH
0.95138884,0.61406136,0.0,2,rectangleH
0.09375,0.64468634,0.0,3,rectangleH
0.90625006,0.64468634,0.0,3,rectangleH
0.048611112,0.6753113,0.0,2,rectangleH
0.40972224,0.6753113,0.0,4,rectangleH
0.5,0.6753113,0.0,4,rectangleH
0.5902778,0.6753113,0.0,4,rectangleH
0.95138884,0.6753113,0.0,2,rectangleH
0.09375,0.7059364,0.0,3,rectangleH
0.36458334,0.7059364,0.0,4,rectangleH
0.4548611,0.7059364,0.0,3,rectangleH
0.5451389,0.7059364,0.0,3,rectangleH
0.6354167,0.7059364,0.0,4,rectangleH
0.90625006,0.7059364,0.0,3,rectangleH
0.048611112,0.73656136,0.0,2,rectangleH
0.31944445,0.73656136,0.0,4,rectangleH
0.40972224,0.73656136,0.0,3,rectangleH
0.5,0.73656136,0.0,1,rectangleH
0.5902778,0.73656136,0.0,3,rectangleH
0.6805555,0.73656136,0.0,4,rectangleH
0.95138884,0.73656136,0.0,2,rectangleH
0.09375,0.7671863,0.0,3,rectangleH
0.36458334,0.7671863,0.0,4,rectangleH
0.4548611,0.7671863,0.0,3,rectangleH
0.5451389,0.7671863,0.0,3,rectangleH
0.6354167,0.7671863,0.0,4,rectangleH
0.90625006,0.7671863,0.0,3,rectangleH
0.048611112,0.7978113,0.0,2,rectangleH
0.40972224,0.7978113,0.0,4,rectangleH
0.5,0.7978113,0.0,4,rectangleH
0.5902778,0.7978113,0.0,4,rectangleH
0.95138884,0.7978113,0.0,2,rectangleH
0.09375,0.8284364,0.0,3,rectangleH
0.90625006,0.8284364,0.0,3,rectangleH
0.048611112,0.8590614,0.0,2,rectangleH
0.22916666,0.8590614,0.0,3,rectangleH
0.40972224,0.8590614,0.0,3,rectangleH
0.5902778,0.8590614,0.0,3,rectangleH
0.7708333,0.8590614,0.0,3,rectangleH
0.95138884,0.8590614,0.0,2,rectangleH
0.09375,0.8896863,0.0,3,rectangleH
0.27430555,0.8896863,0.0,2,rectangleH
0.36458334,0.8896863,0.0,2,rectangleH
0.4548611,0.8896863,0.0,2,rectangleH
0.5451389,0.8896863,0.0,2,rectangleH
0.6354167,0.8896863,0.0,2,rectangleH
0.7256944,0.8896863,0.0,2,rectangleH
0.90625006,0.8896863,0.0,3,rectangleH
0.048611112,0.92031133,0.0,2,rectangleH
0.31944445,0.92031133,0.0,1,rectangleH
0.5,0.92031133,0.0,1,rectangleH
0.6805555,0.92031133,0.0,1,rectangleH
0.95138884,0.92031133,0.0,2,rectangleH
0.09375,0.95093626,0.0,3,rectangleH
0.90625006,0.95093626,0.0,3,rectangleH
0.048611112,0.9815613,0.0,2,rectangleH
0.95138884,0.9815613,0.0,2,rectangleH
