0.44583333,0.8562495,0.0,3,rectangleH
0.5541667,0.8562495,0.0,3,rectangleH
0.06666666,0.8162495,0.0,4,rectangleH
0.175,0.8162495,0.0,4,rectangleH
0.5,0.8162495,0.0,3,rectangleH
0.8249999,0.8162495,0.0,4,rectangleH
0.9333333,0.8162495,0.0,4,rectangleH
0.3375,0.7762495,0.0,4,rectangleH
0.6625,0.7762495,0.0,4,rectangleH
0.39166665,0.7362495,0.0,4,rectangleH
0.6083333,0.7362495,0.0,4,rectangleH
0.12083332,0.6962495,0.0,2,rectangleH
0.22916666,0.6962495,0.0,2,rectangleH
0.44583333,0.6962495,0.0,4,rectangleH
0.5541667,0.6962495,0.0,4,rectangleH
0.7708333,0.6962495,0.0,1,rectangleH
0.87916666,0.6962495,0.0,1,rectangleH
0.06666666,0.6562495,0.0,2,rectangleH
0.175,0.6562495,0.0,2,rectangleH
0.28333333,0.6562495,0.0,2,rectangleH
0.39166665,0.6562495,0.0,4,rectangleH
0.5,0.6562495,0.0,4,rectangleH
0.6083333,0.6562495,0.0,4,rectangleH
0.7166667,0.6562495,0.0,1,rectangleH
0.8249999,0.6562495,0.0,1,rectangleH
0.9333333,0.6562495,0.0,1,rectangleH
0.12083332,0.6162495,0.0,2,rectangleH
0.22916666,0.6162495,0.0,2,rectangleH
0.44583333,0.6162495,0.0,4,rectangleH
0.5541667,0.6162495,0.0,4,rectangleH
0.7708333,0.6162495,0.0,1,rectangleH
0.87916666,0.6162495,0.0,1,rectangleH
0.39166665,0.57624954,0.0,4,rectangleH
0.6083333,0.57624954,0.0,4,rectangleH
0.3375,0.5362495,0.0,4,rectangleH
0.6625,0.5362495,0.0,4,rectangleH
0.06666666,0.4962496,0.0,4,rectangleH
0.175,0.4962496,0.0,4,rectangleH
0.5,0.4962496,0.0,3,rectangleH
0.8249999,0.4962496,0.0,4,rectangleH
0.9333333,0.4962496,0.0,4,rectangleH
0.44583333,0.45624977,0.0,3,rectangleH
0.5541667,0.45624977,0.0,3,rectangleH
