0.15530303,0.97499996,0.0,3,rectangleH
0.35227272,0.97499996,0.0,2,rectangleH
0.54924244,0.97499996,0.0,2,rectangleH
0.7462121,0.97499996,0.0,1,rectangleH
0.94318175,0.97499996,0.0,1,rectangleH
0.15530303,0.940909,0.0,3,rectangleH
0.35227272,0.940909,0.0,3,rectangleH
0.54924244,0.940909,0.0,2,rectangleH
0.7462121,0.940909,0.0,2,rectangleH
0.94318175,0.940909,0.0,1,rectangleH
0.15530303,0.90681815,0.0,4,rectangleH
0.35227272,0.90681815,0.0,3,rectangleH
0.54924244,0.90681815,0.0,3,rectangleH
0.7462121,0.90681815,0.0,2,rectangleH
0.94318175,0.90681815,0.0,2,rectangleH
0.15530303,0.8727273,0.0,4,rectangleH
0.35227272,0.8727273,0.0,4,rectangleH
0.54924244,0.8727273,0.0,3,rectangleH
0.7462121,0.8727273,0.0,3,rectangleH
0.94318175,0.8727273,0.0,2,rectangleH
0.15530303,0.8386363,0.0,4,rectangleH
0.35227272,0.8386363,0.0,4,rectangleH
0.54924244,0.8386363,0.0,4,rectangleH
0.7462121,0.8386363,0.0,3,rectangleH
0.94318175,0.8386363,0.0,3,rectangleH
0.05681818,0.77045447,0.0,4,rectangleH
0.15530303,0.77045447,0.0,4,rectangleH
0.25378788,0.77045447,0.0,4,rectangleH
0.35227272,0.77045447,0.0,4,rectangleH
0.45075756,0.77045447,0.0,4,rectangleH
0.54924244,0.77045447,0.0,4,rectangleH
0.6477273,0.77045447,0.0,4,rectangleH
0.7462121,0.77045447,0.0,4,rectangleH
0.844697,0.77045447,0.0,4,rectangleH
0.94318175,0.77045447,0.0,4,rectangleH
0.05681818,0.7022727,0.0,3,rectangleH
0.15530303,0.7022727,0.0,3,rectangleH
0.25378788,0.7022727,0.0,3,rectangleH
0.35227272,0.7022727,0.0,3,rectangleH
0.45075756,0.7022727,0.0,3,rectangleH
0.6477273,0.7022727,0.0,4,rectangleH
0.7462121,0.7022727,0.0,3,rectangleH
0.844697,0.7022727,0.0,2,rectangleH
0.94318175,0.7022727,0.0,1,rectangleH
0.05681818,0.66818184,0.0,2,rectangleH
0.15530303,0.66818184,0.0,2,rectangleH
0.25378788,0.66818184,0.0,2,rectangleH
0.35227272,0.66818184,0.0,2,rectangleH
0.45075756,0.66818184,0.0,2,rectangleH
0.6477273,0.66818184,0.0,4,rectangleH
0.7462121,0.66818184,0.0,3,rectangleH
0.844697,0.66818184,0.0,2,rectangleH
0.94318175,0.66818184,0.0,1,rectangleH
0.05681818,0.6340909,0.0,1,rectangleH
0.15530303,0.6340909,0.0,1,rectangleH
0.25378788,0.6340909,0.0,1,rectangleH
0.35227272,0.6340909,0.0,1,rectangleH
0.45075756,0.6340909,0.0,1,rectangleH
0.6477273,0.6340909,0.0,4,rectangleH
0.7462121,0.6340909,0.0,3,rectangleH
0.844697,0.6340909,0.0,2,rectangleH
0.94318175,0.6340909,0.0,1,rectangleH
0.6477273,0.5999999,0.0,4,rectangleH
0.7462121,0.5999999,0.0,3,rectangleH
0.844697,0.5999999,0.0,2,rectangleH
0.94318175,0.5999999,0.0,1,rectangleH
0.05681818,0.565909,0.0,1,rectangleH
0.15530303,0.565909,0.0,1,rectangleH
0.25378788,0.565909,0.0,1,rectangleH
0.35227272,0.565909,0.0,1,rectangleH
0.45075756,0.565909,0.0,1,rectangleH
0.6477273,0.565909,0.0,4,rectangleH
0.7462121,0.565909,0.0,3,rectangleH
0.844697,0.565909,0.0,2,rectangleH
0.94318175,0.565909,0.0,2,rectangleH
0.05681818,0.53181815,0.0,2,rectangleH
0.15530303,0.53181815,0.0,2,rectangleH
0.25378788,0.53181815,0.0,2,rectangleH
0.35227272,0.53181815,0.0,2,rectangleH
0.45075756,0.53181815,0.0,2,rectangleH
0.6477273,0.53181815,0.0,4,rectangleH
0.7462121,0.53181815,0.0,3,rectangleH
0.844697,0.53181815,0.0,3,rectangleH
0.94318175,0.53181815,0.0,3,rectangleH
0.05681818,0.4977273,0.0,3,rectangleH
0.15530303,0.4977273,0.0,3,rectangleH
0.25378788,0.4977273,0.0,3,rectangleH
0.35227272,0.4977273,0.0,3,rectangleH
0.45075756,0.4977273,0.0,3,rectangleH
0.6477273,0.4977273,0.0,4,rectangleH
0.7462121,0.4977273,0.0,4,rectangleH
0.844697,0.4977273,0.0,4,rectangleH
0.94318175,0.4977273,0.0,4,rectangleH
